------------------------------------------------------------
Client connecting to 192.168.10.10, TCP port 5001 with pid 8032
TCP window size: 64.0 KByte (WARNING: requested 32.0 KByte)
------------------------------------------------------------
[  3] local 192.168.10.12 port 34698 connected with 192.168.10.10 port 5001
[ ID] Interval        Transfer    Bandwidth       Write/Err  Rtry    Cwnd/RTT
[  3] 86.00-87.00 sec  4.84 MBytes  40.6 Mbits/sec  3456/0          9       38K/7599 us
[  3] 87.00-88.00 sec  4.95 MBytes  41.6 Mbits/sec  3534/0          5       39K/7648 us
[  3] 88.00-89.00 sec  4.93 MBytes  41.3 Mbits/sec  3516/0          7       39K/7552 us
[  3] 89.00-90.00 sec  4.92 MBytes  41.2 Mbits/sec  3507/0          6       42K/7766 us
[  3] 90.00-91.00 sec  4.85 MBytes  40.7 Mbits/sec  3463/0         10       38K/7583 us
[  3] 91.00-92.00 sec  4.95 MBytes  41.5 Mbits/sec  3529/0          7       39K/7602 us
[  3] 92.00-93.00 sec  4.90 MBytes  41.1 Mbits/sec  3492/0          7       38K/7655 us
[  3] 93.00-94.00 sec  4.90 MBytes  41.1 Mbits/sec  3493/0          7       41K/7449 us
[  3] 94.00-95.00 sec  4.90 MBytes  41.1 Mbits/sec  3494/0          8       41K/7900 us
[  3] 95.00-96.00 sec  4.94 MBytes  41.4 Mbits/sec  3524/0          6       44K/8373 us
[  3] 96.00-97.00 sec  4.93 MBytes  41.4 Mbits/sec  3519/0          7       44K/8802 us
[  3] 97.00-98.00 sec  4.91 MBytes  41.1 Mbits/sec  3499/0          8       41K/8224 us
[  3] 98.00-99.00 sec  4.89 MBytes  41.0 Mbits/sec  3486/0          9       41K/7811 us
[  3] 99.00-100.00 sec  4.93 MBytes  41.4 Mbits/sec  3517/0          5       45K/8220 us
[  3] 0.00-100.01 sec   494 MBytes  41.4 Mbits/sec  352304/0        687       45K/8220 us
