------------------------------------------------------------
Client connecting to 192.168.10.10, TCP port 5001 with pid 8228
TCP window size: 64.0 KByte (WARNING: requested 32.0 KByte)
------------------------------------------------------------
[  3] local 192.168.10.12 port 34704 connected with 192.168.10.10 port 5001
[ ID] Interval        Transfer    Bandwidth       Write/Err  Rtry    Cwnd/RTT
[  3] 91.00-92.00 sec  4.84 MBytes  40.6 Mbits/sec  3454/0          9       35K/7891 us
[  3] 92.00-93.00 sec  4.81 MBytes  40.3 Mbits/sec  3430/0          8       48K/9521 us
[  3] 93.00-94.00 sec  4.82 MBytes  40.4 Mbits/sec  3437/0          8       45K/9134 us
[  3] 94.00-95.00 sec  4.86 MBytes  40.8 Mbits/sec  3468/0          6       44K/8763 us
[  3] 95.00-96.00 sec  4.79 MBytes  40.2 Mbits/sec  3420/0         10       39K/7686 us
[  3] 96.00-97.00 sec  4.83 MBytes  40.5 Mbits/sec  3444/0          9       48K/9680 us
[  3] 97.00-98.00 sec  4.80 MBytes  40.3 Mbits/sec  3425/0          7       49K/9742 us
[  3] 98.00-99.00 sec  4.83 MBytes  40.5 Mbits/sec  3442/0          8       44K/8704 us
[  3] 99.00-100.00 sec  4.81 MBytes  40.4 Mbits/sec  3432/0          7       42K/8348 us
[  3] 0.00-100.00 sec   484 MBytes  40.6 Mbits/sec  345598/0        678       42K/8348 us
